ad_window_id,window_name,ad_tab_id,tab_name,tablevel,tab_seq,whereclause,orderbyclause,filterclause,hqlwhereclause,hqlorderbyclause,hqlfilterclause,tablename,entity_classname,entity_alias,entity_javapackage,ad_field_id,field_name,isdisplayed,isreadonly,displaylogic,displaylogic_server,displaylogicgrid,field_seq,columnname,ad_reference_id,ismandatory,isupdateable,defaultvalue,fieldlength,valuemin,valuemax,ad_val_rule_id,readonlylogic,reference_name,callout_class
183,Purchase Invoice,290,Header,0,10,C_Invoice.IsSOTrx='N' and C_Invoice.IsActive = 'Y',,,e.salesTransaction=false and e.documentStatus <> 'TEMP' and e.active = 'Y',,,C_Invoice,Invoice,,org.openbravo.model.common.invoice,6936,Trx Organization,N,N,@$Element_OT@='Y',,,440,AD_OrgTrx_ID,18,N,Y,,22,,,,@Processed@='Y',Table,
183,Purchase Invoice,290,Header,0,10,C_Invoice.IsSOTrx='N' and C_Invoice.IsActive = 'Y',,,e.salesTransaction=false and e.documentStatus <> 'TEMP' and e.active = 'Y',,,C_Invoice,Invoice,,org.openbravo.model.common.invoice,80D2CCB125DAECE6E040007F01000DDE,Add Payment,Y,N,@DocStatus@='CO'& @IsPaid@='N' & (@showAddPayment@='Y' | @showAddPayment@ =''),,,510,EM_APRM_Addpayment,28,N,Y,Y,1,,,,,Button,
183,Purchase Invoice,290,Header,0,10,C_Invoice.IsSOTrx='N' and C_Invoice.IsActive = 'Y',,,e.salesTransaction=false and e.documentStatus <> 'TEMP' and e.active = 'Y',,,C_Invoice,Invoice,,org.openbravo.model.common.invoice,3670,Posted,Y,N,@Processed@='Y' & @#ShowAcct@='Y',,,530,Posted,28,Y,Y,N,60,,,,,Button,
183,Purchase Invoice,290,Header,0,10,C_Invoice.IsSOTrx='N' and C_Invoice.IsActive = 'Y',,,e.salesTransaction=false and e.documentStatus <> 'TEMP' and e.active = 'Y',,,C_Invoice,Invoice,,org.openbravo.model.common.invoice,8B41C09A6C60ECB1E040007F01007817,Process Invoices,Y,N,@DocStatus@!'CL'&@DocStatus@!'VO'&@InvoiceProcessButton@='Y',,,540,EM_APRM_Processinvoice,28,N,Y,CO,60,,,,,Button,
183,Purchase Invoice,290,Header,0,10,C_Invoice.IsSOTrx='N' and C_Invoice.IsActive = 'Y',,,e.salesTransaction=false and e.documentStatus <> 'TEMP' and e.active = 'Y',,,C_Invoice,Invoice,,org.openbravo.model.common.invoice,3334,Process Invoice,Y,N,@DocStatus@!'CL'&@DocStatus@!'VO'&@InvoiceProcessButton@='',,,550,DocAction,28,Y,Y,CO,60,,,,,Button,
183,Purchase Invoice,290,Header,0,10,C_Invoice.IsSOTrx='N' and C_Invoice.IsActive = 'Y',,,e.salesTransaction=false and e.documentStatus <> 'TEMP' and e.active = 'Y',,,C_Invoice,Invoice,,org.openbravo.model.common.invoice,E14E8F05BF324E4995C15827626C48B9,Create Lines From Order,Y,N,@Processed@='N' & @IsReversalDocument@='N',,,561,Createfromorders,28,N,Y,,1,,,,,Button,
183,Purchase Invoice,290,Header,0,10,C_Invoice.IsSOTrx='N' and C_Invoice.IsActive = 'Y',,,e.salesTransaction=false and e.documentStatus <> 'TEMP' and e.active = 'Y',,,C_Invoice,Invoice,,org.openbravo.model.common.invoice,B2EBCFD08E89432E82667FF81A337073,Create Lines From Receipt,Y,N,@Processed@='N' & @IsReversalDocument@='N',,,562,Createfrominouts,28,N,Y,,1,,,,,Button,
183,Purchase Invoice,290,Header,0,10,C_Invoice.IsSOTrx='N' and C_Invoice.IsActive = 'Y',,,e.salesTransaction=false and e.documentStatus <> 'TEMP' and e.active = 'Y',,,C_Invoice,Invoice,,org.openbravo.model.common.invoice,6532,Copy Lines,Y,N,@Processed@='N',,,570,CopyFrom,28,N,Y,,1,,,,,Button,
183,Purchase Invoice,290,Header,0,10,C_Invoice.IsSOTrx='N' and C_Invoice.IsActive = 'Y',,,e.salesTransaction=false and e.documentStatus <> 'TEMP' and e.active = 'Y',,,C_Invoice,Invoice,,org.openbravo.model.common.invoice,212E5475B4EB447D9C4543D03382E567,Cash VAT,Y,N,,,,1000,Iscashvat,20,Y,Y,N,1,,,,@Processed@='Y',YesNo,
183,Purchase Invoice,290,Header,0,10,C_Invoice.IsSOTrx='N' and C_Invoice.IsActive = 'Y',,,e.salesTransaction=false and e.documentStatus <> 'TEMP' and e.active = 'Y',,,C_Invoice,Invoice,,org.openbravo.model.common.invoice,681DC632220640A0A25DB587740158E7,Datos de Trazabilidad de factura,N,Y,,,,1010,EM_Etaf_Inv_Traceability,14,N,Y,,1000000,,,,,Text,
183,Purchase Invoice,290,Header,0,10,C_Invoice.IsSOTrx='N' and C_Invoice.IsActive = 'Y',,,e.salesTransaction=false and e.documentStatus <> 'TEMP' and e.active = 'Y',,,C_Invoice,Invoice,,org.openbravo.model.common.invoice,3332,Project,Y,N,@ACCT_DIMENSION_DISPLAY@,,,2000,C_Project_ID,30,N,Y,,60,,,800001,@Posted@='Y',Search,org.openbravo.erpCommon.ad_callouts.SE_Invoice_Project
183,Purchase Invoice,290,Header,0,10,C_Invoice.IsSOTrx='N' and C_Invoice.IsActive = 'Y',,,e.salesTransaction=false and e.documentStatus <> 'TEMP' and e.active = 'Y',,,C_Invoice,Invoice,,org.openbravo.model.common.invoice,460A14C02B9F46828E48DA3A6E20AD63,Cost Center,Y,N,@ACCT_DIMENSION_DISPLAY@,,,2010,C_Costcenter_ID,95E2A8B50A254B2AAE6774B8C2F28120,N,Y,,32,,,,@Posted@='Y',OBUISEL_Selector Reference,
183,Purchase Invoice,290,Header,0,10,C_Invoice.IsSOTrx='N' and C_Invoice.IsActive = 'Y',,,e.salesTransaction=false and e.documentStatus <> 'TEMP' and e.active = 'Y',,,C_Invoice,Invoice,,org.openbravo.model.common.invoice,F9BECDC4B5D043AA80A53E0D3953F896,Asset,N,N,@$Element_AS@='Y',,,2020,A_Asset_ID,95E2A8B50A254B2AAE6774B8C2F28120,N,Y,,32,,,,@Posted@='Y',OBUISEL_Selector Reference,
183,Purchase Invoice,290,Header,0,10,C_Invoice.IsSOTrx='N' and C_Invoice.IsActive = 'Y',,,e.salesTransaction=false and e.documentStatus <> 'TEMP' and e.active = 'Y',,,C_Invoice,Invoice,,org.openbravo.model.common.invoice,3327,Sales Campaign,Y,N,@$Element_MC@='Y',,,2025,C_Campaign_ID,19,N,Y,,22,,,,@Posted@='Y',TableDir,
183,Purchase Invoice,290,Header,0,10,C_Invoice.IsSOTrx='N' and C_Invoice.IsActive = 'Y',,,e.salesTransaction=false and e.documentStatus <> 'TEMP' and e.active = 'Y',,,C_Invoice,Invoice,,org.openbravo.model.common.invoice,7796,1st Dimension,Y,N,@ACCT_DIMENSION_DISPLAY@,,,2030,User1_ID,95E2A8B50A254B2AAE6774B8C2F28120,N,Y,,32,,,,@Posted@='Y',OBUISEL_Selector Reference,
183,Purchase Invoice,290,Header,0,10,C_Invoice.IsSOTrx='N' and C_Invoice.IsActive = 'Y',,,e.salesTransaction=false and e.documentStatus <> 'TEMP' and e.active = 'Y',,,C_Invoice,Invoice,,org.openbravo.model.common.invoice,7797,2nd Dimension,Y,N,@ACCT_DIMENSION_DISPLAY@,,,2040,User2_ID,95E2A8B50A254B2AAE6774B8C2F28120,N,Y,,32,,,,@Posted@='Y',OBUISEL_Selector Reference,
183,Purchase Invoice,290,Header,0,10,C_Invoice.IsSOTrx='N' and C_Invoice.IsActive = 'Y',,,e.salesTransaction=false and e.documentStatus <> 'TEMP' and e.active = 'Y',,,C_Invoice,Invoice,,org.openbravo.model.common.invoice,6843062540404D50810D45927D4C7E8F,Prepayment Amount,Y,Y,,,,2070,Prepaymentamt,12,Y,Y,0,22,,,,,Amount,
183,Purchase Invoice,290,Header,0,10,C_Invoice.IsSOTrx='N' and C_Invoice.IsActive = 'Y',,,e.salesTransaction=false and e.documentStatus <> 'TEMP' and e.active = 'Y',,,C_Invoice,Invoice,,org.openbravo.model.common.invoice,3FDFE631385141C7BFA0633B564FCBB3,Fecha operación,Y,N,@AEATSII_AcogidaSII2@='Y' | @TBAI_ExistConfigAndIsAvailable@,,,2075,EM_Etsg_Date_Operation,15,N,Y,@DateInvoiced@,19,,,,@processed@='Y',Date,
183,Purchase Invoice,290,Header,0,10,C_Invoice.IsSOTrx='N' and C_Invoice.IsActive = 'Y',,,e.salesTransaction=false and e.documentStatus <> 'TEMP' and e.active = 'Y',,,C_Invoice,Invoice,,org.openbravo.model.common.invoice,AC3F1EDD56164FCFB838665353540D31,Send to SII,Y,N,@AEATSII_AcogidaSII2@='Y' & @EM_Aeatsii_Error_Registral@='N',,,2080,EM_Aeatsii_Send,28,Y,Y,N,1,,,,(@em_aeatsii_estado@='CO' | @em_aeatsii_estado@='AE' | @em_aeatsii_estado@='BA' | (@DocStatus@!'CO' & @DocStatus@!'VO')) | (@IsSOTrx@='N' & @AEATSII_PreSII_Invoice@='N' &(@EM_Aeatsii_Fecha_Reg_Cont@=null | @EM_Aeatsii_Fecha_Reg_Cont@='' | @EM_Aeatsii_Fecha_Reg_Cont@='null')),Button,
183,Purchase Invoice,290,Header,0,10,C_Invoice.IsSOTrx='N' and C_Invoice.IsActive = 'Y',,,e.salesTransaction=false and e.documentStatus <> 'TEMP' and e.active = 'Y',,,C_Invoice,Invoice,,org.openbravo.model.common.invoice,F71EDBAFF56B413FAF6FAE79CD72952D,Modification in SII,Y,N,@AEATSII_AcogidaSII2@='Y' & @EM_Aeatsii_Error_Registral@='Y',,,2081,EM_Aeatsii_Modif,28,Y,Y,N,1,,,,,Button,
183,Purchase Invoice,290,Header,0,10,C_Invoice.IsSOTrx='N' and C_Invoice.IsActive = 'Y',,,e.salesTransaction=false and e.documentStatus <> 'TEMP' and e.active = 'Y',,,C_Invoice,Invoice,,org.openbravo.model.common.invoice,22A62483A6004FE2961895F1281D17E4,Sent to SII,Y,Y,@AEATSII_AcogidaSII2@='Y',,,2090,EM_Aeatsii_Issent,20,Y,Y,N,1,,,,true,YesNo,
183,Purchase Invoice,290,Header,0,10,C_Invoice.IsSOTrx='N' and C_Invoice.IsActive = 'Y',,,e.salesTransaction=false and e.documentStatus <> 'TEMP' and e.active = 'Y',,,C_Invoice,Invoice,,org.openbravo.model.common.invoice,3AFD80CF19044BE4B4F8CF0088934FF3,Modified in SII,Y,Y,@AEATSII_AcogidaSII2@='Y' & @EM_Aeatsii_Error_Registral@='Y',,,2091,EM_Aeatsii_Modified,20,Y,Y,N,1,,,,true,YesNo,
183,Purchase Invoice,290,Header,0,10,C_Invoice.IsSOTrx='N' and C_Invoice.IsActive = 'Y',,,e.salesTransaction=false and e.documentStatus <> 'TEMP' and e.active = 'Y',,,C_Invoice,Invoice,,org.openbravo.model.common.invoice,19BB59F00A1845BAB8F623F64138EFD2,Operation date,Y,N,@AEATSII_AcogidaSII2@='Y',,,2100,EM_Aeatsii_Fecha_Operacion,15,N,Y,@DateInvoiced@,19,,,,(@em_aeatsii_estado@='CO' | @em_aeatsii_estado@='AE' | (@DocStatus@='VO' & @em_aeatsii_issent@='Y')) & @Processed@='Y',Date,
