ad_window_id,window_name,ad_tab_id,tab_name,tablevel,tab_seq,whereclause,orderbyclause,filterclause,hqlwhereclause,hqlorderbyclause,hqlfilterclause,tablename,entity_classname,entity_alias,entity_javapackage,ad_field_id,field_name,field_isactive,isdisplayed,isreadonly,isshowninstatusbar,displaylogic,displaylogic_server,displaylogicgrid,field_seq,columnname,ad_reference_id,ismandatory,isupdateable,defaultvalue,fieldlength,valuemin,valuemax,ad_val_rule_id,readonlylogic,reference_name,callout_class
181,Purchase Order,FA57D75B1BBB4583B4A777008A29BF54,Payment Plan,1,35,,,,,,,FIN_Payment_Sched_Ord_V,FIN_PaymentSchedOrdV,,org.openbravo.model.financialmgmt.payment,,Updatedby,Y,N,Y,N,,,,99999,Updatedby,30,Y,N,,32,,,,,Search,
181,Purchase Order,FA57D75B1BBB4583B4A777008A29BF54,Payment Plan,1,35,,,,,,,FIN_Payment_Sched_Ord_V,FIN_PaymentSchedOrdV,,org.openbravo.model.financialmgmt.payment,,Update_Payment_Plan,Y,N,Y,N,,,,99999,Update_Payment_Plan,28,N,Y,,1,,,,,Button,
181,Purchase Order,FA57D75B1BBB4583B4A777008A29BF54,Payment Plan,1,35,,,,,,,FIN_Payment_Sched_Ord_V,FIN_PaymentSchedOrdV,,org.openbravo.model.financialmgmt.payment,29669BE23C574732A8BE6A8F8A879DAF,Client,Y,N,N,N,,,,,AD_Client_ID,30,Y,N,@AD_CLIENT_ID@,32,,,129,,Search,
181,Purchase Order,FA57D75B1BBB4583B4A777008A29BF54,Payment Plan,1,35,,,,,,,FIN_Payment_Sched_Ord_V,FIN_PaymentSchedOrdV,,org.openbravo.model.financialmgmt.payment,261FE17E9113447085E831DBA905C66A,Organization,Y,N,N,N,,,,,AD_Org_ID,30,Y,N,@AD_ORG_ID@,32,,,130,,Search,
181,Purchase Order,FA57D75B1BBB4583B4A777008A29BF54,Payment Plan,1,35,,,,,,,FIN_Payment_Sched_Ord_V,FIN_PaymentSchedOrdV,,org.openbravo.model.financialmgmt.payment,AB88F335734345BA8817A6CA6EA69806,Invoice,Y,N,N,N,,,,,C_Invoice_ID,30,N,N,,32,,,,,Search,
181,Purchase Order,FA57D75B1BBB4583B4A777008A29BF54,Payment Plan,1,35,,,,,,,FIN_Payment_Sched_Ord_V,FIN_PaymentSchedOrdV,,org.openbravo.model.financialmgmt.payment,1F9EE5F6538148DA8866175302B4C16F,Purchase Order,Y,N,N,N,,,,,C_Order_ID,30,N,Y,,32,,,,,Search,
181,Purchase Order,FA57D75B1BBB4583B4A777008A29BF54,Payment Plan,1,35,,,,,,,FIN_Payment_Sched_Ord_V,FIN_PaymentSchedOrdV,,org.openbravo.model.financialmgmt.payment,741DEAEF26C848BDAC6BEDB333088D7E,Order Payment Out Plan,Y,N,N,N,,,,,Fin_Payment_Sched_Ord_V_ID,13,Y,N,,32,,,,,ID,
181,Purchase Order,FA57D75B1BBB4583B4A777008A29BF54,Payment Plan,1,35,,,,,,,FIN_Payment_Sched_Ord_V,FIN_PaymentSchedOrdV,,org.openbravo.model.financialmgmt.payment,5BB694E685DF45579F60757A1A1DD35B,Active,Y,N,N,N,,,,,Isactive,20,N,Y,,1,,,,,YesNo,
181,Purchase Order,6707D7449A8D45DB851F608BA88329C8,Payment Details,2,36,,,,,,,FIN_Payment_Detail_V,FIN_PaymentDetailV,,org.openbravo.model.financialmgmt.payment,C92A30F5BB0C47D29066008260A2818B,Payment Out,Y,Y,N,N,,,,10,FIN_Payment_ID,95E2A8B50A254B2AAE6774B8C2F28120,Y,Y,,32,,,,,OBUISEL_Selector Reference,
181,Purchase Order,6707D7449A8D45DB851F608BA88329C8,Payment Details,2,36,,,,,,,FIN_Payment_Detail_V,FIN_PaymentDetailV,,org.openbravo.model.financialmgmt.payment,FD46676E44ED4D129AEE94D54D92814F,Payment Date,Y,Y,N,N,,,,20,Paymentdate,15,N,Y,,19,,,,,Date,
181,Purchase Order,6707D7449A8D45DB851F608BA88329C8,Payment Details,2,36,,,,,,,FIN_Payment_Detail_V,FIN_PaymentDetailV,,org.openbravo.model.financialmgmt.payment,6AF3F8F4C66648929165E04D53A99CA9,Due Date,Y,Y,N,N,,,,30,Duedate,15,N,Y,,19,,,,,Date,
181,Purchase Order,6707D7449A8D45DB851F608BA88329C8,Payment Details,2,36,,,,,,,FIN_Payment_Detail_V,FIN_PaymentDetailV,,org.openbravo.model.financialmgmt.payment,A41471E03DCC4B2081D047EAD9BBB0B6,Payment Method,Y,Y,N,N,,,,40,Fin_Paymentmethod_ID,30,N,Y,,32,,,,,Search,
181,Purchase Order,6707D7449A8D45DB851F608BA88329C8,Payment Details,2,36,,,,,,,FIN_Payment_Detail_V,FIN_PaymentDetailV,,org.openbravo.model.financialmgmt.payment,07EC2EF3577B4AAC84EBABCC8DA7C292,Financial Account,Y,Y,N,N,,,,50,Fin_Financial_Account_ID,30,N,Y,,32,,,,,Search,
181,Purchase Order,6707D7449A8D45DB851F608BA88329C8,Payment Details,2,36,,,,,,,FIN_Payment_Detail_V,FIN_PaymentDetailV,,org.openbravo.model.financialmgmt.payment,D12033B7934A4E1CAE83BCF8AC3D8BAC,Expected Amount,Y,Y,N,N,,,,60,Expected,12,N,Y,,12,,,,,Amount,
181,Purchase Order,6707D7449A8D45DB851F608BA88329C8,Payment Details,2,36,,,,,,,FIN_Payment_Detail_V,FIN_PaymentDetailV,,org.openbravo.model.financialmgmt.payment,B4F0216426D344DFA60D793E6AB6AB0B,Paid Amount,Y,Y,N,N,,,,70,Paidamt,12,Y,Y,,12,,,,,Amount,
181,Purchase Order,6707D7449A8D45DB851F608BA88329C8,Payment Details,2,36,,,,,,,FIN_Payment_Detail_V,FIN_PaymentDetailV,,org.openbravo.model.financialmgmt.payment,49F7FA0508A441E9ABBF5F1C8208E10D,Currency,Y,N,N,N,,,,80,C_Currency_ID,30,N,Y,,32,,,,,Search,
181,Purchase Order,6707D7449A8D45DB851F608BA88329C8,Payment Details,2,36,,,,,,,FIN_Payment_Detail_V,FIN_PaymentDetailV,,org.openbravo.model.financialmgmt.payment,91FB8879BCD348639C394391C064B4CC,Write-off Amount,Y,Y,N,N,,,,80,Writeoffamt,12,N,Y,,12,,,,,Amount,
181,Purchase Order,6707D7449A8D45DB851F608BA88329C8,Payment Details,2,36,,,,,,,FIN_Payment_Detail_V,FIN_PaymentDetailV,,org.openbravo.model.financialmgmt.payment,40289C1D2E1298CF012E12E79661009B,Expected (Account Currency),Y,Y,N,N,@C_Currency_ID@!@FinAcc_Currency_ID@,,,140,ExpectedConverted,12,N,Y,,12,,,,,Amount,
181,Purchase Order,6707D7449A8D45DB851F608BA88329C8,Payment Details,2,36,,,,,,,FIN_Payment_Detail_V,FIN_PaymentDetailV,,org.openbravo.model.financialmgmt.payment,40289C1D2E1298CF012E12E7F5BC00A1,Paid (Account Currency),Y,Y,N,N,@C_Currency_ID@!@FinAcc_Currency_ID@,,,150,PaidConverted,12,N,Y,,12,,,,,Amount,
181,Purchase Order,6707D7449A8D45DB851F608BA88329C8,Payment Details,2,36,,,,,,,FIN_Payment_Detail_V,FIN_PaymentDetailV,,org.openbravo.model.financialmgmt.payment,40289C1D2E1298CF012E12EA901C00B6,Exchange Rate,Y,Y,N,N,@C_Currency_ID@!@FinAcc_Currency_ID@,,,160,Finacc_Txn_Convert_Rate,800019,N,Y,,12,,,,,General Quantity,
181,Purchase Order,6707D7449A8D45DB851F608BA88329C8,Payment Details,2,36,,,,,,,FIN_Payment_Detail_V,FIN_PaymentDetailV,,org.openbravo.model.financialmgmt.payment,D0629CC136214B9CA283EFF68CFE1803,Payment No.,Y,N,N,N,,,,170,Paymentno,10,Y,Y,,30,,,,,String,
181,Purchase Order,6707D7449A8D45DB851F608BA88329C8,Payment Details,2,36,,,,,,,FIN_Payment_Detail_V,FIN_PaymentDetailV,,org.openbravo.model.financialmgmt.payment,40289C1D2E1298CF012E12E943F000AD,Finacc_Currency_ID,Y,N,N,N,,,,180,Finacc_Currency_ID,18,N,Y,,32,,,,,Table,
181,Purchase Order,6707D7449A8D45DB851F608BA88329C8,Payment Details,2,36,,,,,,,FIN_Payment_Detail_V,FIN_PaymentDetailV,,org.openbravo.model.financialmgmt.payment,FF80818130D0918F0130D0BE2C1600D2,Canceled,Y,Y,Y,N,,,,190,Iscanceled,20,N,Y,,1,,,,,YesNo,
181,Purchase Order,6707D7449A8D45DB851F608BA88329C8,Payment Details,2,36,,,,,,,FIN_Payment_Detail_V,FIN_PaymentDetailV,,org.openbravo.model.financialmgmt.payment,C1DE5081483C5DA7E040007F01000CB2,Status,Y,Y,N,N,,,,220,Status,17,Y,N,,60,,,,,List,
181,Purchase Order,6707D7449A8D45DB851F608BA88329C8,Payment Details,2,36,,,,,,,FIN_Payment_Detail_V,FIN_PaymentDetailV,,org.openbravo.model.financialmgmt.payment,,C_Activity_ID,Y,N,Y,N,,,,99999,C_Activity_ID,19,N,Y,,32,,,,,TableDir,
181,Purchase Order,6707D7449A8D45DB851F608BA88329C8,Payment Details,2,36,,,,,,,FIN_Payment_Detail_V,FIN_PaymentDetailV,,org.openbravo.model.financialmgmt.payment,,C_Bpartner_Id_Dim,Y,N,Y,N,,,,99999,C_Bpartner_Id_Dim,95E2A8B50A254B2AAE6774B8C2F28120,N,Y,,32,,,,,OBUISEL_Selector Reference,
181,Purchase Order,6707D7449A8D45DB851F608BA88329C8,Payment Details,2,36,,,,,,,FIN_Payment_Detail_V,FIN_PaymentDetailV,,org.openbravo.model.financialmgmt.payment,,C_Campaign_ID,Y,N,Y,N,,,,99999,C_Campaign_ID,19,N,Y,,32,,,,,TableDir,
181,Purchase Order,6707D7449A8D45DB851F608BA88329C8,Payment Details,2,36,,,,,,,FIN_Payment_Detail_V,FIN_PaymentDetailV,,org.openbravo.model.financialmgmt.payment,,C_Project_ID,Y,N,Y,N,,,,99999,C_Project_ID,19,N,Y,,32,,,,,TableDir,
181,Purchase Order,6707D7449A8D45DB851F608BA88329C8,Payment Details,2,36,,,,,,,FIN_Payment_Detail_V,FIN_PaymentDetailV,,org.openbravo.model.financialmgmt.payment,,Created,Y,N,Y,N,,,,99999,Created,16,Y,N,,19,,,,,DateTime,
181,Purchase Order,6707D7449A8D45DB851F608BA88329C8,Payment Details,2,36,,,,,,,FIN_Payment_Detail_V,FIN_PaymentDetailV,,org.openbravo.model.financialmgmt.payment,,Createdby,Y,N,Y,N,,,,99999,Createdby,30,Y,N,,32,,,,,Search,
181,Purchase Order,6707D7449A8D45DB851F608BA88329C8,Payment Details,2,36,,,,,,,FIN_Payment_Detail_V,FIN_PaymentDetailV,,org.openbravo.model.financialmgmt.payment,,C_Salesregion_ID,Y,N,Y,N,,,,99999,C_Salesregion_ID,19,N,Y,,32,,,,,TableDir,
181,Purchase Order,6707D7449A8D45DB851F608BA88329C8,Payment Details,2,36,,,,,,,FIN_Payment_Detail_V,FIN_PaymentDetailV,,org.openbravo.model.financialmgmt.payment,,EM_APRM_Displayed_Acc_ID,Y,N,Y,N,,,,99999,EM_APRM_Displayed_Acc_ID,95E2A8B50A254B2AAE6774B8C2F28120,N,Y,,32,,,,,OBUISEL_Selector Reference,
181,Purchase Order,6707D7449A8D45DB851F608BA88329C8,Payment Details,2,36,,,,,,,FIN_Payment_Detail_V,FIN_PaymentDetailV,,org.openbravo.model.financialmgmt.payment,,EM_APRM_Displayed_Paymmeth_ID,Y,N,Y,N,,,,99999,EM_APRM_Displayed_Paymmeth_ID,95E2A8B50A254B2AAE6774B8C2F28120,N,Y,,32,,,,,OBUISEL_Selector Reference,
181,Purchase Order,6707D7449A8D45DB851F608BA88329C8,Payment Details,2,36,,,,,,,FIN_Payment_Detail_V,FIN_PaymentDetailV,,org.openbravo.model.financialmgmt.payment,,FIN_Payment_Sched_Inv_ID,Y,N,Y,N,,,,99999,FIN_Payment_Sched_Inv_ID,95E2A8B50A254B2AAE6774B8C2F28120,N,N,,32,,,,,OBUISEL_Selector Reference,
181,Purchase Order,6707D7449A8D45DB851F608BA88329C8,Payment Details,2,36,,,,,,,FIN_Payment_Detail_V,FIN_PaymentDetailV,,org.openbravo.model.financialmgmt.payment,,FIN_Payment_Sched_Ord_ID,Y,N,Y,N,,,,99999,FIN_Payment_Sched_Ord_ID,95E2A8B50A254B2AAE6774B8C2F28120,N,N,,32,,,,,OBUISEL_Selector Reference,
181,Purchase Order,6707D7449A8D45DB851F608BA88329C8,Payment Details,2,36,,,,,,,FIN_Payment_Detail_V,FIN_PaymentDetailV,,org.openbravo.model.financialmgmt.payment,,Glitemname,Y,N,Y,N,,,,99999,Glitemname,10,N,Y,,60,,,,,String,
181,Purchase Order,6707D7449A8D45DB851F608BA88329C8,Payment Details,2,36,,,,,,,FIN_Payment_Detail_V,FIN_PaymentDetailV,,org.openbravo.model.financialmgmt.payment,,M_Product_ID,Y,N,Y,N,,,,99999,M_Product_ID,30,N,Y,,32,,,,,Search,
181,Purchase Order,6707D7449A8D45DB851F608BA88329C8,Payment Details,2,36,,,,,,,FIN_Payment_Detail_V,FIN_PaymentDetailV,,org.openbravo.model.financialmgmt.payment,,Updated,Y,N,Y,N,,,,99999,Updated,16,Y,N,,19,,,,,DateTime,
181,Purchase Order,6707D7449A8D45DB851F608BA88329C8,Payment Details,2,36,,,,,,,FIN_Payment_Detail_V,FIN_PaymentDetailV,,org.openbravo.model.financialmgmt.payment,,Updatedby,Y,N,Y,N,,,,99999,Updatedby,30,Y,N,,32,,,,,Search,
181,Purchase Order,6707D7449A8D45DB851F608BA88329C8,Payment Details,2,36,,,,,,,FIN_Payment_Detail_V,FIN_PaymentDetailV,,org.openbravo.model.financialmgmt.payment,97AE3B1796EF42698B230018EE795750,Client,Y,N,N,N,,,,,AD_Client_ID,30,Y,N,@AD_CLIENT_ID@,32,,,129,,Search,
181,Purchase Order,6707D7449A8D45DB851F608BA88329C8,Payment Details,2,36,,,,,,,FIN_Payment_Detail_V,FIN_PaymentDetailV,,org.openbravo.model.financialmgmt.payment,33DDD5700BEC4555B97870401877B31F,Organization,Y,N,N,N,,,,,AD_Org_ID,30,Y,N,@AD_ORG_ID@,32,,,130,,Search,
181,Purchase Order,6707D7449A8D45DB851F608BA88329C8,Payment Details,2,36,,,,,,,FIN_Payment_Detail_V,FIN_PaymentDetailV,,org.openbravo.model.financialmgmt.payment,81D70676C48A4523BA3246AFBE93866C,Business Partner,Y,N,N,N,,,,,C_Bpartner_ID,30,Y,Y,,32,,,,,Search,
181,Purchase Order,6707D7449A8D45DB851F608BA88329C8,Payment Details,2,36,,,,,,,FIN_Payment_Detail_V,FIN_PaymentDetailV,,org.openbravo.model.financialmgmt.payment,3E9C6405F0D641308A4377E3198600FE,Payment Detail,Y,N,N,N,,,,,Fin_Payment_Detail_V_ID,13,Y,N,,32,,,,,ID,
181,Purchase Order,6707D7449A8D45DB851F608BA88329C8,Payment Details,2,36,,,,,,,FIN_Payment_Detail_V,FIN_PaymentDetailV,,org.openbravo.model.financialmgmt.payment,B4BC626AFBAE4F17AA54997C2796B534,Order Payment Out Plan,Y,N,N,N,,,,,Fin_Payment_Sched_Ord_V_Id,30,N,Y,,32,,,,,Search,
181,Purchase Order,6707D7449A8D45DB851F608BA88329C8,Payment Details,2,36,,,,,,,FIN_Payment_Detail_V,FIN_PaymentDetailV,,org.openbravo.model.financialmgmt.payment,39255F909E0649F0B77AC0DF1886B809,Invoice Amount,Y,N,N,N,,,,,Invoicedamt,12,N,Y,,12,,,,,Amount,
181,Purchase Order,6707D7449A8D45DB851F608BA88329C8,Payment Details,2,36,,,,,,,FIN_Payment_Detail_V,FIN_PaymentDetailV,,org.openbravo.model.financialmgmt.payment,92691E590E904809BC0A1A7F9004F89D,Invoice No.,Y,N,N,N,,,,,Invoiceno,10,N,Y,,30,,,,,String,
181,Purchase Order,6707D7449A8D45DB851F608BA88329C8,Payment Details,2,36,,,,,,,FIN_Payment_Detail_V,FIN_PaymentDetailV,,org.openbravo.model.financialmgmt.payment,D32E6941E27F4157B73615ED24984661,Active,Y,N,N,N,,,,,Isactive,20,N,Y,,1,,,,,YesNo,
181,Purchase Order,6707D7449A8D45DB851F608BA88329C8,Payment Details,2,36,,,,,,,FIN_Payment_Detail_V,FIN_PaymentDetailV,,org.openbravo.model.financialmgmt.payment,331964ADAD6F4182BCB88287F89DBFE5,Order No.,Y,N,N,N,,,,,Orderno,10,N,Y,,30,,,,,String,
