ad_window_id,window_name,ad_tab_id,tab_name,tablevel,tab_seq,whereclause,orderbyclause,filterclause,hqlwhereclause,hqlorderbyclause,hqlfilterclause,tablename,entity_classname,entity_alias,entity_javapackage,ad_field_id,field_name,isdisplayed,isreadonly,displaylogic,displaylogic_server,displaylogicgrid,field_seq,columnname,ad_reference_id,ismandatory,isupdateable,defaultvalue,fieldlength,valuemin,valuemax,ad_val_rule_id,readonlylogic,reference_name,callout_class
181,Purchase Order,294,Header,0,10,C_Order.IsSOTrx='N',,,e.salesTransaction=false AND e.transactionDocument.return=false,,,C_Order,Order,,org.openbravo.model.common.order,3466,Form of Payment,N,N,@FinancialManagement@='',,,,PaymentRule,17,Y,Y,B,60,,,,@Processed@='Y',List,
181,Purchase Order,294,Header,0,10,C_Order.IsSOTrx='N',,,e.salesTransaction=false AND e.transactionDocument.return=false,,,C_Order,Order,,org.openbravo.model.common.order,802710,Delivery Location,N,N,,,,,Delivery_Location_ID,18,N,Y,,22,,,167,,Table,
181,Purchase Order,294,Header,0,10,C_Order.IsSOTrx='N',,,e.salesTransaction=false AND e.transactionDocument.return=false,,,C_Order,Order,,org.openbravo.model.common.order,3465,Sales Transaction,N,N,,,,,IsSOTrx,20,Y,Y,@IsSOTrx@,1,,,,,YesNo,
181,Purchase Order,294,Header,0,10,C_Order.IsSOTrx='N',,,e.salesTransaction=false AND e.transactionDocument.return=false,,,C_Order,Order,,org.openbravo.model.common.order,3463,Delivery Terms,N,N,,,,,DeliveryRule,17,Y,Y,A,60,,,,@Processed@='Y',List,
181,Purchase Order,294,Header,0,10,C_Order.IsSOTrx='N',,,e.salesTransaction=false AND e.transactionDocument.return=false,,,C_Order,Order,,org.openbravo.model.common.order,3462,Date printed,N,N,,,,,DatePrinted,15,N,Y,,10,,,,,Date,
181,Purchase Order,294,Header,0,10,C_Order.IsSOTrx='N',,,e.salesTransaction=false AND e.transactionDocument.return=false,,,C_Order,Order,,org.openbravo.model.common.order,3460,Processed,N,N,,,,,Processed,20,Y,N,,1,,,,,YesNo,
181,Purchase Order,294,Header,0,10,C_Order.IsSOTrx='N',,,e.salesTransaction=false AND e.transactionDocument.return=false,,,C_Order,Order,,org.openbravo.model.common.order,6508,Self-Service,N,Y,,,,,IsSelfService,20,Y,Y,,1,,,,,YesNo,
181,Purchase Order,294,Header,0,10,C_Order.IsSOTrx='N',,,e.salesTransaction=false AND e.transactionDocument.return=false,,,C_Order,Order,,org.openbravo.model.common.order,6507,Drop Ship Location,N,N,,,,,DropShip_Location_ID,18,N,Y,,22,,,120,@Processed@='Y' | @DocStatus@='TMP',Table,
181,Purchase Order,294,Header,0,10,C_Order.IsSOTrx='N',,,e.salesTransaction=false AND e.transactionDocument.return=false,,,C_Order,Order,,org.openbravo.model.common.order,6505,Drop Ship Partner,N,N,,,,,DropShip_BPartner_ID,95E2A8B50A254B2AAE6774B8C2F28120,N,Y,,22,,,,@Processed@='Y',OBUISEL_Selector Reference,
181,Purchase Order,294,Header,0,10,C_Order.IsSOTrx='N',,,e.salesTransaction=false AND e.transactionDocument.return=false,,,C_Order,Order,,org.openbravo.model.common.order,6504,Drop Ship Contact,N,N,,,,,DropShip_User_ID,18,N,Y,,22,,,168,@Processed@='Y',Table,
181,Purchase Order,294,Header,0,10,C_Order.IsSOTrx='N',,,e.salesTransaction=false AND e.transactionDocument.return=false,,,C_Order,Order,,org.openbravo.model.common.order,3705,Selected,N,N,,,,,IsSelected,20,Y,Y,,1,,,,,YesNo,
181,Purchase Order,294,Header,0,10,C_Order.IsSOTrx='N',,,e.salesTransaction=false AND e.transactionDocument.return=false,,,C_Order,Order,,org.openbravo.model.common.order,3671,Posted,N,N,@Processed@='Y' & @#ShowAcct@='Y',,,,Posted,28,Y,Y,N,60,,,,,Button,
181,Purchase Order,294,Header,0,10,C_Order.IsSOTrx='N',,,e.salesTransaction=false AND e.transactionDocument.return=false,,,C_Order,Order,,org.openbravo.model.common.order,3442,Invoice Terms,N,N,,,,,InvoiceRule,17,Y,Y,D,60,,,1000200003,,List,
181,Purchase Order,294,Header,0,10,C_Order.IsSOTrx='N',,,e.salesTransaction=false AND e.transactionDocument.return=false,,,C_Order,Order,,org.openbravo.model.common.order,3445,Process Order,N,N,,,,,Processing,28,N,Y,,1,,,,,Button,
181,Purchase Order,294,Header,0,10,C_Order.IsSOTrx='N',,,e.salesTransaction=false AND e.transactionDocument.return=false,,,C_Order,Order,,org.openbravo.model.common.order,3421,Purchase Order,N,N,,,,,C_Order_ID,13,Y,N,,32,,,,,ID,
181,Purchase Order,294,Header,0,10,C_Order.IsSOTrx='N',,,e.salesTransaction=false AND e.transactionDocument.return=false,,,C_Order,Order,,org.openbravo.model.common.order,3422,Client,N,N,,,,,AD_Client_ID,19,Y,N,@AD_CLIENT_ID@,22,,,,@Processed@='Y',TableDir,
